Unnamed: 0,path,label_,label
479,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220705_14_CR13_01_A0166.jpg,hyundai#sonata_new rise(2017),382
31,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#7 series_g11(2015)\C-220806_13_CR13_03_A3422.jpg,BMW#7 series_g11(2015),15
506,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_nf(2004)\C-220705_15_CR13_01_A0190.jpg,hyundai#sonata_nf(2004),379
61,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#cruze_cruze(2011)\C-220806_15_CR13_03_A1028.jpg,chevrolet(gm daewoo)#cruze_cruze(2011),224
1174,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volvo#unknown\C-220721_14_CR12_04_A0945.jpg,volvo#unknown,184
708,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_k5(2010)\C-220721_13_CR12_05_A3291.jpg,kia#k5_k5(2010),38
564,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#staria_staria(2021)\C-221008_14_CR06_01_A0695.jpg,hyundai#staria_staria(2021),370
58,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#cruze_cruze(2011)\C-220721_15_CR11_01_A0485.jpg,chevrolet(gm daewoo)#cruze_cruze(2011),224
133,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_ad(2015)\C-220929_16_CR12_01_A1821.jpg,hyundai#avante_ad(2015),384
1183,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volvo#xc90_all new(2016)\C-220929_16_CR12_01_A1822.jpg,volvo#xc90_all new(2016),191
288,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220722_15_CR11_04_A0826.jpg,hyundai#grandeur_hg(2013),346
412,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-220721_15_CR12_02_A0505.jpg,hyundai#santafe_dm(2012),372
1058,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#chairman_new(2003)\C-220705_14_CR13_01_A0528.jpg,ssangyong#chairman_new(2003),249
778,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_all new(2011)\C-220806_14_CR13_05_A2538.jpg,kia#morning_all new(2011),61
878,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_r(2009)\C-221008_13_CR06_01_A0103.jpg,kia#sorento_r(2009),75
471,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_lf(2014)\C-220806_16_CR13_03_A0830.jpg,hyundai#sonata_lf(2014),378
649,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_all new(2014)\C-220705_14_CR13_01_A0231.jpg,kia#carnival_all new(2014),89
847,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#seltos_seltos(2019)\C-220806_14_CR13_05_A3387.jpg,kia#seltos_seltos(2019),66
653,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_all new(2014)\C-220721_15_CR11_01_A0480.jpg,kia#carnival_all new(2014),89
527,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand the new(2017)\C-220721_14_CR12_04_A0798.jpg,hyundai#starex_grand the new(2017),367
912,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_4th(2015)\C-220806_16_CR13_03_A3236.jpg,kia#sportage_4th(2015),69
798,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_urban(2020)\C-220721_15_CR12_02_A1402.jpg,kia#morning_urban(2020),60
147,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_hd(2006)\C-220721_17_CR11_02_A0603.jpg,hyundai#avante_hd(2006),386
982,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#qm6_qm6(2016)\C-220806_14_CR13_05_A2335.jpg,renault samsung#qm6_qm6(2016),129
436,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_the new(2020)\C-221005_16_CR06_04_A0035.jpg,hyundai#santafe_the new(2020),375
600,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_tucson(2004)\C-221008_14_CR06_01_A0763.jpg,hyundai#tucson_tucson(2004),424
674,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_the new(2018)\C-220806_13_CR13_03_A1828.jpg,kia#carnival_the new(2018),88
645,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-221005_16_CR06_04_A0285.jpg,kia#carnival_4th(2020),85
902,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_the new(2017)\C-221008_14_CR06_03_A0037.jpg,kia#sorento_the new(2017),76
647,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-221005_16_CR06_04_A0376.jpg,kia#carnival_4th(2020),85
1175,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volvo#unknown\C-220806_14_CR13_05_A2333.jpg,volvo#unknown,184
398,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_cm(2005)\C-220721_15_CR12_02_A1490.jpg,hyundai#santafe_cm(2005),371
746,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k8_k8(2021)\C-221005_16_CR06_04_A0021.jpg,kia#k8_k8(2021),44
573,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220806_14_CR13_05_A1920.jpg,hyundai#tucson_all new(2015),423
80,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#orlando_orlando(2011)\C-220721_15_CR12_03_A1289.jpg,chevrolet(gm daewoo)#orlando_orlando(2011),211
562,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#staria_staria(2021)\C-221008_14_CR06_01_A0691.jpg,hyundai#staria_staria(2021),370
537,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220721_13_CR11_03_A0802.jpg,hyundai#starex_grand(2007),368
1095,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#tivoli_air(2016)\C-220721_15_CR12_03_A1259.jpg,ssangyong#tivoli_air(2016),260
635,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-220705_14_CR13_01_A1742.jpg,kia#carnival_4th(2020),85
646,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-221005_16_CR06_04_A0287.jpg,kia#carnival_4th(2020),85
62,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#cruze_cruze(2011)\C-220917_16_CR13_03_A3139.jpg,chevrolet(gm daewoo)#cruze_cruze(2011),224
234,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g90 (rs4)(2018)\C-220705_14_CR13_01_A0639.jpg,hyundai#genesis_g90 (rs4)(2018),405
532,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand the new(2017)\C-221005_16_CR06_04_A0021.jpg,hyundai#starex_grand the new(2017),367
825,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_ray(2011)\C-220705_14_CR13_01_A0573.jpg,kia#ray_ray(2011),55
60,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#cruze_cruze(2011)\C-220806_14_CR13_05_A3387.jpg,chevrolet(gm daewoo)#cruze_cruze(2011),224
624,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\intra12345city bus#unknown\C-221008_14_CR06_03_A0091.jpg,intra12345city bus#unknown,232
106,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_the next(2015)\C-220806_14_CR13_03_A2093.jpg,chevrolet(gm daewoo)#spark_the next(2015),203
1046,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\scooter#unknown\C-220902_13_CR13_05_A2961.jpg,scooter#unknown,231
186,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#casper_casper(2021)\C-220721_15_CR11_01_A0393.jpg,hyundai#casper_casper(2021),413
26,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#5 series_g30(2017)\C-221005_13_CR06_02_A0062.jpg,BMW#5 series_g30(2017),11
492,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220721_17_CR11_02_A0788.jpg,hyundai#sonata_new rise(2017),382
1032,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm7_all new(2011)\C-220806_16_CR13_03_A0845.jpg,renault samsung#sm7_all new(2011),142
877,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_r(2009)\C-220927_17_CR12_05_A2961.jpg,kia#sorento_r(2009),75
641,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_4th(2020)\C-220722_13_CR11_05_A1344.jpg,kia#carnival_4th(2020),85
1067,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#korando_sports(2012)\C-220721_15_CR12_02_A0061.jpg,ssangyong#korando_sports(2012),257
515,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_yf(2009)\C-220721_14_CR12_01_A0714.jpg,hyundai#sonata_yf(2009),381
732,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k7_premier(2019)\C-220705_14_CR13_01_A0651.jpg,kia#k7_premier(2019),43
568,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_all new(2015)\C-220705_14_CR13_01_A1748.jpg,hyundai#tucson_all new(2015),423
205,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80 (rg3)(2020)\C-220705_13_CR13_01_A0165.jpg,hyundai#genesis_g80 (rg3)(2020),402
1004,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_new(2005)\C-221008_14_CR06_03_A0318.jpg,renault samsung#sm5_new(2005),137
634,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carens_new(2006)\C-221008_14_CR06_03_A0265.jpg,kia#carens_new(2006),90
235,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g90 (rs4)(2018)\C-220730_17_CR13_01_A1744.jpg,hyundai#genesis_g90 (rs4)(2018),405
53,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\cadillac#model 3_model 3(2017)\C-220806_13_CR13_05_A1883.jpg,cadillac#model 3_model 3(2017),302
632,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carens_new(2006)\C-220806_14_CR13_05_A3370.jpg,kia#carens_new(2006),90
660,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_all new(2014)\C-220806_16_CR13_03_A0845.jpg,kia#carnival_all new(2014),89
775,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_all new(2011)\C-220721_16_CR11_02_A0706.jpg,kia#morning_all new(2011),61
128,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_ad(2015)\C-220705_14_CR13_01_A0152.jpg,hyundai#avante_ad(2015),384
423,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-220806_16_CR13_03_A2227.jpg,hyundai#santafe_dm(2012),372
1114,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\toyota#camry_xv70(2017)\C-220705_13_CR13_01_A1633.jpg,toyota#camry_xv70(2017),105
208,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80 (rg3)(2020)\C-220721_15_CR12_02_A2315.jpg,hyundai#genesis_g80 (rg3)(2020),402
47,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\audi#q5_q5(2008)\C-220917_16_CR13_03_A3139.jpg,audi#q5_q5(2008),274
1006,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_nova(2015)\C-220721_13_CR12_05_A1871.jpg,renault samsung#sm5_nova(2015),136
582,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#tucson_ix(2009)\C-220721_14_CR12_01_A0924.jpg,hyundai#tucson_ix(2009),421
212,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80 (rg3)(2020)\C-221005_13_CR06_02_A0071.jpg,hyundai#genesis_g80 (rg3)(2020),402
7,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#3 series_f30(2012)\C-220806_15_CR13_05_A2092.jpg,BMW#3 series_f30(2012),5
1000,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm3_sm3(2002)\C-220721_13_CR12_05_A1872.jpg,renault samsung#sm3_sm3(2002),130
301,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_ig(2016)\C-220705_13_CR13_01_A0183.jpg,hyundai#grandeur_ig(2016),347
266,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220721_13_CR12_05_A2546.jpg,hyundai#grandeur_hg(2013),346
983,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#qm6_qm6(2016)\C-220806_14_CR13_05_A2664.jpg,renault samsung#qm6_qm6(2016),129
322,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_ig(2016)\C-220807_13_CR13_03_A2506.jpg,hyundai#grandeur_ig(2016),347
723,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k7_all new(2016)\C-220721_15_CR12_03_A1410.jpg,kia#k7_all new(2016),42
1182,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volvo#xc60_2th(2017)\C-220806_16_CR13_03_A1247.jpg,volvo#xc60_2th(2017),188
620,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\intra12345city bus#unknown\C-221005_13_CR06_02_A0184.jpg,intra12345city bus#unknown,232
1065,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#korando_c(2011)\C-221008_14_CR06_03_A0273.jpg,ssangyong#korando_c(2011),253
401,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_cm(2005)\C-220806_15_CR13_03_A0441.jpg,hyundai#santafe_cm(2005),371
1105,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#tivoli_tivoli(2015)\C-221005_13_CR06_02_A0064.jpg,ssangyong#tivoli_tivoli(2015),261
622,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\intra12345city bus#unknown\C-221005_16_CR06_04_A0313.jpg,intra12345city bus#unknown,232
1102,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\ssangyong#tivoli_tivoli(2015)\C-220722_13_CR11_05_A1368.jpg,ssangyong#tivoli_tivoli(2015),261
409,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_dm(2012)\C-220721_14_CR12_01_A0412.jpg,hyundai#santafe_dm(2012),372
102,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_spark(2011)\C-221008_14_CR06_03_A0091.jpg,chevrolet(gm daewoo)#spark_spark(2011),205
876,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_r(2009)\C-220806_14_CR13_05_A2125.jpg,kia#sorento_r(2009),75
94,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#spark_spark(2011)\C-220806_13_CR13_05_A2258.jpg,chevrolet(gm daewoo)#spark_spark(2011),205
1030,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm6_sm6(2016)\C-221005_16_CR06_04_A0287.jpg,renault samsung#sm6_sm6(2016),139
558,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_starex(1997)\C-221008_14_CR06_01_A0695.jpg,hyundai#starex_starex(1997),369
139,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_cn7(2020)\C-220705_14_CR13_01_A0231.jpg,hyundai#avante_cn7(2020),385
786,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_all new(2011)\C-221008_13_CR06_01_A0644.jpg,kia#morning_all new(2011),61
363,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#i30_new(2011)\C-221008_14_CR06_03_A0303.jpg,hyundai#i30_new(2011),342
72,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\chevrolet(gm daewoo)#malibu_all new(2016)\C-220722_15_CR11_04_A0752.jpg,chevrolet(gm daewoo)#malibu_all new(2016),199
1048,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\scooter#unknown\C-221005_13_CR06_02_A0127.jpg,scooter#unknown,231
153,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_hd(2006)\C-221008_14_CR06_03_A0045.jpg,hyundai#avante_hd(2006),386
864,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_4th(2020)\C-220806_14_CR13_03_A3549.jpg,kia#sorento_4th(2020),73
206,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80 (rg3)(2020)\C-220705_13_CR13_01_A1015.jpg,hyundai#genesis_g80 (rg3)(2020),402
757,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#lotze_lotze(2005)\C-221008_14_CR06_03_A0129.jpg,kia#lotze_lotze(2005),56
536,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220705_14_CR13_01_A1248.jpg,hyundai#starex_grand(2007),368
767,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#morning_all new(2011)\C-220721_13_CR11_03_A0695.jpg,kia#morning_all new(2011),61
356,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_the new ig(2019)\C-221005_13_CR06_02_A0044.jpg,hyundai#grandeur_the new ig(2019),352
163,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220721_14_CR12_05_A0742.jpg,hyundai#avante_md(2010),387
666,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_r(2010)\C-220721_14_CR12_04_A1979.jpg,kia#carnival_r(2010),86
170,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220806_15_CR13_03_A2234.jpg,hyundai#avante_md(2010),387
918,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_5th(2021)\C-220806_14_CR13_05_A2333.jpg,kia#sportage_5th(2021),70
191,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#galloper_galloper 2(1997)\C-220806_15_CR13_03_A2436.jpg,hyundai#galloper_galloper 2(1997),345
219,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80(2016)\C-220721_13_CR12_05_A1878.jpg,hyundai#genesis_g80(2016),403
664,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#carnival_r(2010)\C-220721_13_CR11_03_A1220.jpg,kia#carnival_r(2010),86
264,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_hg(2013)\C-220721_13_CR11_03_A0542.jpg,hyundai#grandeur_hg(2013),346
236,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g90 (rs4)(2021)\C-220721_14_CR12_01_A0039.jpg,hyundai#genesis_g90 (rs4)(2021),404
464,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_lf(2014)\C-220705_14_CR13_01_A1451.jpg,hyundai#sonata_lf(2014),378
714,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_k5(2010)\C-220806_16_CR13_03_A2429.jpg,kia#k5_k5(2010),38
502,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-221005_16_CR06_04_A0023.jpg,hyundai#sonata_new rise(2017),382
315,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_ig(2016)\C-220722_15_CR11_04_A0303.jpg,hyundai#grandeur_ig(2016),347
828,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#ray_ray(2011)\C-220722_15_CR11_04_A0753.jpg,kia#ray_ray(2011),55
931,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sportage_r(2010)\C-220721_14_CR12_04_A0035.jpg,kia#sportage_r(2010),71
168,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220806_15_CR13_03_A0830.jpg,hyundai#avante_md(2010),387
726,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k7_all new(2016)\C-220806_14_CR13_05_A2169.jpg,kia#k7_all new(2016),42
628,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\jeep#renegade_renegade(2015)\C-220806_15_CR13_03_A0224.jpg,jeep#renegade_renegade(2015),289
229,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_g80(2016)\C-220806_14_CR13_05_A1469.jpg,hyundai#genesis_g80(2016),403
499,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220806_17_CR13_03_A2429.jpg,hyundai#sonata_new rise(2017),382
1038,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm7_sm7(2004)\C-220721_14_CR12_04_A1227.jpg,renault samsung#sm7_sm7(2004),140
310,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_ig(2016)\C-220721_14_CR12_04_A3024.jpg,hyundai#grandeur_ig(2016),347
497,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_new rise(2017)\C-220806_15_CR13_03_A0830.jpg,hyundai#sonata_new rise(2017),382
943,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\landrover#discovery_discovery(2004)\C-220806_14_CR13_03_A2303.jpg,landrover#discovery_discovery(2004),112
1037,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm7_nova(2014)\C-220806_14_CR13_05_A1244.jpg,renault samsung#sm7_nova(2014),141
1178,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\volvo#v60_the new country(2th)(2019)\C-220806_13_CR13_03_A3427.jpg,volvo#v60_the new country(2th)(2019),186
40,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\audi#a4_new(2005)\C-221008_14_CR06_01_A0341.jpg,audi#a4_new(2005),264
528,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand the new(2017)\C-220721_14_CR12_04_A2126.jpg,hyundai#starex_grand the new(2017),367
550,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220722_16_CR11_04_A0606.jpg,hyundai#starex_grand(2007),368
255,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#genesis_gv80(2020)\C-220721_13_CR11_03_A0285.jpg,hyundai#genesis_gv80(2020),408
883,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#sorento_the new(2017)\C-220705_15_CR13_01_A0260.jpg,kia#sorento_the new(2017),76
1013,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_sm5 new(2010)\C-220721_14_CR12_01_A0376.jpg,renault samsung#sm5_sm5 new(2010),134
543,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#starex_grand(2007)\C-220721_14_CR12_04_A2836.jpg,hyundai#starex_grand(2007),368
962,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\nissan#altima_all new(2019)\C-220806_15_CR13_03_A3420.jpg,nissan#altima_all new(2019),100
1010,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\renault samsung#sm5_platinum new(2012)\C-220722_14_CR11_05_A0244.jpg,renault samsung#sm5_platinum new(2012),138
848,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#seltos_seltos(2019)\C-220806_16_CR13_03_A0635.jpg,kia#seltos_seltos(2019),66
514,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#sonata_yf(2009)\C-220721_14_CR12_01_A0329.jpg,hyundai#sonata_yf(2009),381
698,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\kia#k5_2th(2015)\C-220705_15_CR13_01_A0184.jpg,kia#k5_2th(2015),36
172,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#avante_md(2010)\C-220806_15_CR13_03_A2636.jpg,hyundai#avante_md(2010),387
37,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\BMW#x series_x5 (f15)(2013)\C-220806_14_CR13_05_A1668.jpg,BMW#x series_x5 (f15)(2013),23
342,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#grandeur_tg(2005)\C-220806_15_CR13_05_A2069.jpg,hyundai#grandeur_tg(2005),348
449,C:\Users\QBIC\Desktop\workspace\car_recog_project\transFG\datasets/custom\hyundai#santafe_tm(2018)\C-220807_13_CR13_03_A1886.jpg,hyundai#santafe_tm(2018),373
